# Функція: Вуда
Крок	x1	x2	x3	x4	f(x)
376	-0.96710920	0.94546938	-0.97037888	0.95291662	7.87696674e+00
377	-0.96710825	0.94546795	-0.97037983	0.95291805	7.87696674e+00
378	-0.96710730	0.94546652	-0.97038031	0.95291948	7.87696674e+00
379	-0.96710682	0.94546509	-0.97038126	0.95292091	7.87696674e+00
380	-0.96710587	0.94546366	-0.97038174	0.95292234	7.87696674e+00
381	-0.96710539	0.94546223	-0.97038269	0.95292377	7.87696674e+00
382	-0.96710443	0.94546080	-0.97038364	0.95292521	7.87696674e+00
383	-0.96710396	0.94545937	-0.97038412	0.95292664	7.87696674e+00
384	-0.96710300	0.94545794	-0.97038507	0.95292807	7.87696674e+00
385	-0.96710253	0.94545650	-0.97038555	0.95292950	7.87696674e+00
386	-0.96710157	0.94545507	-0.97038651	0.95293093	7.87696674e+00
387	-0.96710062	0.94545364	-0.97038698	0.95293236	7.87696673e+00
388	-0.96710014	0.94545221	-0.97038794	0.95293379	7.87696673e+00
389	-0.96709919	0.94545078	-0.97038841	0.95293522	7.87696673e+00
390	-0.96709871	0.94544935	-0.97038937	0.95293665	7.87696673e+00
391	-0.96709776	0.94544792	-0.97039032	0.95293808	7.87696673e+00
392	-0.96709728	0.94544649	-0.97039080	0.95293951	7.87696673e+00
393	-0.96709633	0.94544506	-0.97039175	0.95294094	7.87696673e+00
394	-0.96709585	0.94544363	-0.97039223	0.95294237	7.87696673e+00
395	-0.96709490	0.94544220	-0.97039318	0.95294380	7.87696673e+00
396	-0.96709394	0.94544077	-0.97039366	0.95294523	7.87696673e+00
397	-0.96709347	0.94543934	-0.97039461	0.95294666	7.87696673e+00
398	-0.96709251	0.94543791	-0.97039509	0.95294809	7.87696673e+00
399	-0.96709204	0.94543648	-0.97039604	0.95294952	7.87696673e+00
400	-0.96709108	0.94543505	-0.97039652	0.95295095	7.87696673e+00
401	-0.96709061	0.94543362	-0.97039747	0.95295238	7.87696672e+00
402	-0.96708965	0.94543219	-0.97039843	0.95295382	7.87696672e+00
403	-0.96708918	0.94543076	-0.97039890	0.95295525	7.87696672e+00
404	-0.96708822	0.94542933	-0.97039986	0.95295668	7.87696672e+00
405	-0.96708727	0.94542789	-0.97040033	0.95295811	7.87696672e+00
406	-0.96708679	0.94542646	-0.97040129	0.95295954	7.87696672e+00
407	-0.96708584	0.94542503	-0.97040176	0.95296097	7.87696672e+00
408	-0.96708536	0.94542360	-0.97040272	0.95296240	7.87696672e+00
409	-0.96708441	0.94542217	-0.97040319	0.95296383	7.87696672e+00
410	-0.96708393	0.94542074	-0.97040415	0.95296526	7.87696672e+00
411	-0.96708298	0.94541931	-0.97040510	0.95296669	7.87696672e+00
412	-0.96708250	0.94541788	-0.97040558	0.95296812	7.87696672e+00
413	-0.96708155	0.94541645	-0.97040653	0.95296955	7.87696672e+00
414	-0.96708059	0.94541502	-0.97040701	0.95297098	7.87696671e+00
415	-0.96708012	0.94541359	-0.97040796	0.95297241	7.87696671e+00
416	-0.96707916	0.94541216	-0.97040844	0.95297384	7.87696671e+00
417	-0.96707869	0.94541073	-0.97040939	0.95297527	7.87696671e+00
418	-0.96707773	0.94540930	-0.97040987	0.95297670	7.87696671e+00
419	-0.96707726	0.94540787	-0.97041082	0.95297813	7.87696671e+00
420	-0.96707630	0.94540644	-0.97041130	0.95297956	7.87696671e+00
421	-0.96707582	0.94540501	-0.97041225	0.95298100	7.87696671e+00
422	-0.96707487	0.94540358	-0.97041321	0.95298243	7.87696671e+00
423	-0.96707392	0.94540215	-0.97041368	0.95298386	7.87696671e+00
424	-0.96707344	0.94540071	-0.97041464	0.95298529	7.87696671e+00
425	-0.96707249	0.94539928	-0.97041512	0.95298672	7.87696671e+00
426	-0.96707201	0.94539785	-0.97041607	0.95298815	7.87696671e+00
427	-0.96707106	0.94539642	-0.97041655	0.95298958	7.87696671e+00
428	-0.96707058	0.94539499	-0.97041750	0.95299101	7.87696670e+00
429	-0.96706963	0.94539356	-0.97041798	0.95299244	7.87696670e+00
430	-0.96706915	0.94539213	-0.97041893	0.95299387	7.87696670e+00
431	-0.96706820	0.94539070	-0.97041988	0.95299530	7.87696670e+00
432	-0.96706772	0.94538927	-0.97042036	0.95299673	7.87696670e+00
433	-0.96706676	0.94538784	-0.97042131	0.95299816	7.87696670e+00
434	-0.96706581	0.94538641	-0.97042179	0.95299959	7.87696670e+00
435	-0.96706533	0.94538498	-0.97042274	0.95300102	7.87696670e+00
436	-0.96706438	0.94538355	-0.97042322	0.95300245	7.87696670e+00
437	-0.96706390	0.94538212	-0.97042418	0.95300388	7.87696670e+00
438	-0.96706295	0.94538069	-0.97042465	0.95300531	7.87696670e+00
439	-0.96706247	0.94537926	-0.97042561	0.95300674	7.87696670e+00
440	-0.96706152	0.94537783	-0.97042656	0.95300817	7.87696670e+00
441	-0.96706104	0.94537640	-0.97042704	0.95300961	7.87696669e+00
442	-0.96706009	0.94537497	-0.97042799	0.95301104	7.87696669e+00
443	-0.96705914	0.94537354	-0.97042847	0.95301247	7.87696669e+00
444	-0.96705866	0.94537210	-0.97042942	0.95301390	7.87696669e+00
445	-0.96705770	0.94537067	-0.97042990	0.95301533	7.87696669e+00
446	-0.96705723	0.94536924	-0.97043085	0.95301676	7.87696669e+00
447	-0.96705627	0.94536781	-0.97043133	0.95301819	7.87696669e+00
448	-0.96705580	0.94536638	-0.97043228	0.95301962	7.87696669e+00
449	-0.96705484	0.94536495	-0.97043276	0.95302105	7.87696669e+00
450	-0.96705437	0.94536352	-0.97043371	0.95302248	7.87696669e+00
451	-0.96705341	0.94536209	-0.97043467	0.95302391	7.87696669e+00
452	-0.96705246	0.94536066	-0.97043514	0.95302534	7.87696669e+00
453	-0.96705198	0.94535923	-0.97043610	0.95302677	7.87696669e+00
454	-0.96705103	0.94535780	-0.97043657	0.95302820	7.87696668e+00
455	-0.96705055	0.94535637	-0.97043753	0.95302963	7.87696668e+00
456	-0.96704960	0.94535494	-0.97043800	0.95303106	7.87696668e+00
457	-0.96704912	0.94535351	-0.97043896	0.95303249	7.87696668e+00
458	-0.96704817	0.94535208	-0.97043943	0.95303392	7.87696668e+00
459	-0.96704769	0.94535065	-0.97044039	0.95303535	7.87696668e+00
460	-0.96704674	0.94534922	-0.97044134	0.95303679	7.87696668e+00
461	-0.96704578	0.94534779	-0.97044182	0.95303822	7.87696668e+00
462	-0.96704531	0.94534636	-0.97044277	0.95303965	7.87696668e+00
463	-0.96704435	0.94534492	-0.97044325	0.95304108	7.87696668e+00
464	-0.96704388	0.94534349	-0.97044420	0.95304251	7.87696668e+00
465	-0.96704292	0.94534206	-0.97044468	0.95304394	7.87696668e+00
466	-0.96704245	0.94534063	-0.97044563	0.95304537	7.87696668e+00
467	-0.96704149	0.94533920	-0.97044611	0.95304680	7.87696667e+00
468	-0.96704102	0.94533777	-0.97044706	0.95304823	7.87696667e+00
469	-0.96704006	0.94533634	-0.97044754	0.95304966	7.87696667e+00
470	-0.96703911	0.94533491	-0.97044849	0.95305109	7.87696667e+00
471	-0.96703863	0.94533348	-0.97044945	0.95305252	7.87696667e+00
472	-0.96703768	0.94533205	-0.97044992	0.95305395	7.87696667e+00
473	-0.96703720	0.94533062	-0.97045088	0.95305538	7.87696667e+00
474	-0.96703625	0.94532919	-0.97045135	0.95305681	7.87696667e+00
475	-0.96703577	0.94532776	-0.97045231	0.95305824	7.87696667e+00
476	-0.96703482	0.94532633	-0.97045279	0.95305967	7.87696667e+00
477	-0.96703434	0.94532490	-0.97045374	0.95306110	7.87696667e+00
478	-0.96703339	0.94532347	-0.97045422	0.95306253	7.87696667e+00
479	-0.96703243	0.94532204	-0.97045517	0.95306396	7.87696666e+00
480	-0.96703196	0.94532061	-0.97045612	0.95306540	7.87696666e+00
481	-0.96703100	0.94531918	-0.97045660	0.95306683	7.87696666e+00
482	-0.96703053	0.94531775	-0.97045755	0.95306826	7.87696666e+00
483	-0.96702957	0.94531631	-0.97045803	0.95306969	7.87696666e+00
484	-0.96702909	0.94531488	-0.97045898	0.95307112	7.87696666e+00
485	-0.96702814	0.94531345	-0.97045946	0.95307255	7.87696666e+00
486	-0.96702766	0.94531202	-0.97046041	0.95307398	7.87696666e+00
487	-0.96702671	0.94531059	-0.97046089	0.95307541	7.87696666e+00
488	-0.96702576	0.94530916	-0.97046185	0.95307684	7.87696666e+00
489	-0.96702528	0.94530773	-0.97046232	0.95307827	7.87696666e+00
490	-0.96702433	0.94530630	-0.97046328	0.95307970	7.87696666e+00
491	-0.96702385	0.94530487	-0.97046423	0.95308113	7.87696666e+00
492	-0.96702290	0.94530344	-0.97046471	0.95308256	7.87696665e+00
493	-0.96702242	0.94530201	-0.97046566	0.95308399	7.87696665e+00
494	-0.96702147	0.94530058	-0.97046614	0.95308542	7.87696665e+00
495	-0.96702099	0.94529915	-0.97046709	0.95308685	7.87696665e+00
496	-0.96702003	0.94529772	-0.97046757	0.95308828	7.87696665e+00
497	-0.96701908	0.94529629	-0.97046852	0.95308971	7.87696665e+00
498	-0.96701860	0.94529486	-0.97046900	0.95309114	7.87696665e+00
499	-0.96701765	0.94529343	-0.97046995	0.95309258	7.87696665e+00
500	-0.96701717	0.94529200	-0.97047091	0.95309401	7.87696665e+00
501	-0.96701622	0.94529057	-0.97047138	0.95309544	7.87696665e+00
502	-0.96701574	0.94528913	-0.97047234	0.95309687	7.87696665e+00
503	-0.96701479	0.94528770	-0.97047281	0.95309830	7.87696665e+00
504	-0.96701431	0.94528627	-0.97047377	0.95309973	7.87696665e+00
505	-0.96701336	0.94528484	-0.97047424	0.95310116	7.87696664e+00
506	-0.96701241	0.94528341	-0.97047520	0.95310259	7.87696664e+00
507	-0.96701193	0.94528198	-0.97047567	0.95310402	7.87696664e+00
508	-0.96701097	0.94528055	-0.97047663	0.95310545	7.87696664e+00
509	-0.96701050	0.94527912	-0.97047710	0.95310688	7.87696664e+00
510	-0.96700954	0.94527769	-0.97047806	0.95310831	7.87696664e+00
511	-0.96700907	0.94527626	-0.97047901	0.95310974	7.87696664e+00
512	-0.96700811	0.94527483	-0.97047949	0.95311117	7.87696664e+00
513	-0.96700764	0.94527340	-0.97048044	0.95311260	7.87696664e+00
514	-0.96700668	0.94527197	-0.97048092	0.95311403	7.87696664e+00
515	-0.96700573	0.94527054	-0.97048187	0.95311546	7.87696664e+00
516	-0.96700525	0.94526911	-0.97048235	0.95311689	7.87696664e+00
517	-0.96700430	0.94526768	-0.97048330	0.95311832	7.87696663e+00
518	-0.96700382	0.94526625	-0.97048378	0.95311975	7.87696663e+00
519	-0.96700287	0.94526482	-0.97048473	0.95312119	7.87696663e+00
520	-0.96700239	0.94526339	-0.97048569	0.95312262	7.87696663e+00
521	-0.96700144	0.94526196	-0.97048616	0.95312405	7.87696663e+00
522	-0.96700096	0.94526052	-0.97048712	0.95312548	7.87696663e+00
523	-0.96700001	0.94525909	-0.97048759	0.95312691	7.87696663e+00
524	-0.96699905	0.94525766	-0.97048855	0.95312834	7.87696663e+00
525	-0.96699858	0.94525623	-0.97048903	0.95312977	7.87696663e+00
526	-0.96699762	0.94525480	-0.97048998	0.95313120	7.87696663e+00
527	-0.96699715	0.94525337	-0.97049046	0.95313263	7.87696663e+00
528	-0.96699619	0.94525194	-0.97049141	0.95313406	7.87696663e+00
529	-0.96699572	0.94525051	-0.97049189	0.95313549	7.87696662e+00
530	-0.96699476	0.94524908	-0.97049284	0.95313692	7.87696662e+00
531	-0.96699429	0.94524765	-0.97049379	0.95313835	7.87696662e+00
532	-0.96699333	0.94524622	-0.97049427	0.95313978	7.87696662e+00
533	-0.96699238	0.94524479	-0.97049522	0.95314121	7.87696662e+00
534	-0.96699190	0.94524336	-0.97049570	0.95314264	7.87696662e+00
535	-0.96699095	0.94524193	-0.97049665	0.95314407	7.87696662e+00
536	-0.96699047	0.94524050	-0.97049713	0.95314550	7.87696662e+00
537	-0.96698952	0.94523907	-0.97049809	0.95314693	7.87696662e+00
538	-0.96698904	0.94523764	-0.97049856	0.95314837	7.87696662e+00
539	-0.96698809	0.94523621	-0.97049952	0.95314980	7.87696662e+00
540	-0.96698761	0.94523478	-0.97050047	0.95315123	7.87696662e+00
541	-0.96698666	0.94523335	-0.97050095	0.95315266	7.87696661e+00
542	-0.96698570	0.94523191	-0.97050190	0.95315409	7.87696661e+00
543	-0.96698523	0.94523048	-0.97050238	0.95315552	7.87696661e+00
544	-0.96698427	0.94522905	-0.97050333	0.95315695	7.87696661e+00
545	-0.96698380	0.94522762	-0.97050381	0.95315838	7.87696661e+00
546	-0.96698284	0.94522619	-0.97050476	0.95315981	7.87696661e+00
547	-0.96698236	0.94522476	-0.97050524	0.95316124	7.87696661e+00
548	-0.96698141	0.94522333	-0.97050619	0.95316267	7.87696661e+00
549	-0.96698093	0.94522190	-0.97050667	0.95316410	7.87696661e+00
550	-0.96697998	0.94522047	-0.97050762	0.95316553	7.87696661e+00
551	-0.96697903	0.94521904	-0.97050858	0.95316696	7.87696661e+00
552	-0.96697855	0.94521761	-0.97050905	0.95316839	7.87696661e+00
553	-0.96697760	0.94521618	-0.97051001	0.95316982	7.87696660e+00
554	-0.96697712	0.94521475	-0.97051048	0.95317125	7.87696660e+00
555	-0.96697617	0.94521332	-0.97051144	0.95317268	7.87696660e+00
556	-0.96697569	0.94521189	-0.97051191	0.95317411	7.87696660e+00
557	-0.96697474	0.94521046	-0.97051287	0.95317554	7.87696660e+00
558	-0.96697426	0.94520903	-0.97051334	0.95317698	7.87696660e+00
559	-0.96697330	0.94520760	-0.97051430	0.95317841	7.87696660e+00
560	-0.96697235	0.94520617	-0.97051525	0.95317984	7.87696660e+00
561	-0.96697187	0.94520473	-0.97051573	0.95318127	7.87696660e+00
562	-0.96697092	0.94520330	-0.97051668	0.95318270	7.87696660e+00
563	-0.96697044	0.94520187	-0.97051716	0.95318413	7.87696660e+00
564	-0.96696949	0.94520044	-0.97051811	0.95318556	7.87696660e+00
565	-0.96696901	0.94519901	-0.97051859	0.95318699	7.87696659e+00
566	-0.96696806	0.94519758	-0.97051954	0.95318842	7.87696659e+00
567	-0.96696758	0.94519615	-0.97052002	0.95318985	7.87696659e+00
568	-0.96696663	0.94519472	-0.97052097	0.95319128	7.87696659e+00
569	-0.96696568	0.94519329	-0.97052193	0.95319271	7.87696659e+00
570	-0.96696520	0.94519186	-0.97052240	0.95319414	7.87696659e+00
571	-0.96696424	0.94519043	-0.97052336	0.95319557	7.87696659e+00
572	-0.96696377	0.94518900	-0.97052383	0.95319700	7.87696659e+00
573	-0.96696281	0.94518757	-0.97052479	0.95319843	7.87696659e+00
574	-0.96696234	0.94518614	-0.97052526	0.95319986	7.87696659e+00
575	-0.96696138	0.94518471	-0.97052622	0.95320129	7.87696659e+00
576	-0.96696091	0.94518328	-0.97052670	0.95320272	7.87696659e+00
577	-0.96695995	0.94518185	-0.97052765	0.95320415	7.87696658e+00
578	-0.96695900	0.94518042	-0.97052813	0.95320559	7.87696658e+00
579	-0.96695852	0.94517899	-0.97052908	0.95320702	7.87696658e+00
580	-0.96695757	0.94517756	-0.97053003	0.95320845	7.87696658e+00
581	-0.96695709	0.94517612	-0.97053051	0.95320988	7.87696658e+00
582	-0.96695614	0.94517469	-0.97053146	0.95321131	7.87696658e+00
583	-0.96695566	0.94517326	-0.97053194	0.95321274	7.87696658e+00
584	-0.96695471	0.94517183	-0.97053289	0.95321417	7.87696658e+00
585	-0.96695423	0.94517040	-0.97053337	0.95321560	7.87696658e+00
586	-0.96695328	0.94516897	-0.97053432	0.95321703	7.87696658e+00
587	-0.96695232	0.94516754	-0.97053480	0.95321846	7.87696658e+00
588	-0.96695185	0.94516611	-0.97053576	0.95321989	7.87696658e+00
589	-0.96695089	0.94516468	-0.97053671	0.95322132	7.87696657e+00
590	-0.96695042	0.94516325	-0.97053719	0.95322275	7.87696657e+00
591	-0.96694946	0.94516182	-0.97053814	0.95322418	7.87696657e+00
592	-0.96694899	0.94516039	-0.97053862	0.95322561	7.87696657e+00
593	-0.96694803	0.94515896	-0.97053957	0.95322704	7.87696657e+00
594	-0.96694756	0.94515753	-0.97054005	0.95322847	7.87696657e+00
595	-0.96694660	0.94515610	-0.97054100	0.95322990	7.87696657e+00
596	-0.96694565	0.94515467	-0.97054148	0.95323133	7.87696657e+00
597	-0.96694517	0.94515324	-0.97054243	0.95323277	7.87696657e+00
598	-0.96694422	0.94515181	-0.97054291	0.95323420	7.87696657e+00
599	-0.96694374	0.94515038	-0.97054386	0.95323563	7.87696657e+00
600	-0.96694279	0.94514894	-0.97054482	0.95323706	7.87696657e+00
601	-0.96694231	0.94514751	-0.97054529	0.95323849	7.87696656e+00
602	-0.96694136	0.94514608	-0.97054625	0.95323992	7.87696656e+00
603	-0.96694088	0.94514465	-0.97054672	0.95324135	7.87696656e+00
604	-0.96693993	0.94514322	-0.97054768	0.95324278	7.87696656e+00
605	-0.96693897	0.94514179	-0.97054815	0.95324421	7.87696656e+00
606	-0.96693850	0.94514036	-0.97054911	0.95324564	7.87696656e+00
607	-0.96693754	0.94513893	-0.97054958	0.95324707	7.87696656e+00
608	-0.96693707	0.94513750	-0.97055054	0.95324850	7.87696656e+00
609	-0.96693611	0.94513607	-0.97055149	0.95324993	7.87696656e+00
610	-0.96693563	0.94513464	-0.97055197	0.95325136	7.87696656e+00
611	-0.96693468	0.94513321	-0.97055292	0.95325279	7.87696656e+00
612	-0.96693420	0.94513178	-0.97055340	0.95325422	7.87696655e+00
613	-0.96693325	0.94513035	-0.97055435	0.95325565	7.87696655e+00
614	-0.96693230	0.94512892	-0.97055483	0.95325708	7.87696655e+00
615	-0.96693182	0.94512749	-0.97055578	0.95325851	7.87696655e+00
616	-0.96693087	0.94512606	-0.97055626	0.95325994	7.87696655e+00
617	-0.96693039	0.94512463	-0.97055721	0.95326138	7.87696655e+00
618	-0.96692944	0.94512320	-0.97055769	0.95326281	7.87696655e+00
619	-0.96692896	0.94512177	-0.97055864	0.95326424	7.87696655e+00
620	-0.96692801	0.94512033	-0.97055960	0.95326567	7.87696655e+00
621	-0.96692753	0.94511890	-0.97056007	0.95326710	7.87696655e+00
622	-0.96692657	0.94511747	-0.97056103	0.95326853	7.87696655e+00
623	-0.96692562	0.94511604	-0.97056150	0.95326996	7.87696655e+00
624	-0.96692514	0.94511461	-0.97056246	0.95327139	7.87696654e+00
625	-0.96692419	0.94511318	-0.97056293	0.95327282	7.87696654e+00
626	-0.96692371	0.94511175	-0.97056389	0.95327425	7.87696654e+00
627	-0.96692276	0.94511032	-0.97056437	0.95327568	7.87696654e+00
628	-0.96692228	0.94510889	-0.97056532	0.95327711	7.87696654e+00
629	-0.96692133	0.94510746	-0.97056627	0.95327854	7.87696654e+00
630	-0.96692085	0.94510603	-0.97056675	0.95327997	7.87696654e+00
631	-0.96691990	0.94510460	-0.97056770	0.95328140	7.87696654e+00
632	-0.96691895	0.94510317	-0.97056818	0.95328283	7.87696654e+00
633	-0.96691847	0.94510174	-0.97056913	0.95328426	7.87696654e+00
634	-0.96691751	0.94510031	-0.97056961	0.95328569	7.87696654e+00
635	-0.96691704	0.94509888	-0.97057056	0.95328712	7.87696653e+00
636	-0.96691608	0.94509745	-0.97057104	0.95328856	7.87696653e+00
637	-0.96691561	0.94509602	-0.97057199	0.95328999	7.87696653e+00
638	-0.96691465	0.94509459	-0.97057247	0.95329142	7.87696653e+00
639	-0.96691418	0.94509315	-0.97057343	0.95329285	7.87696653e+00
640	-0.96691322	0.94509172	-0.97057438	0.95329428	7.87696653e+00
641	-0.96691227	0.94509029	-0.97057486	0.95329571	7.87696653e+00
642	-0.96691179	0.94508886	-0.97057581	0.95329714	7.87696653e+00
643	-0.96691084	0.94508743	-0.97057629	0.95329857	7.87696653e+00
644	-0.96691036	0.94508600	-0.97057724	0.95330000	7.87696653e+00
645	-0.96690941	0.94508457	-0.97057772	0.95330143	7.87696653e+00
646	-0.96690893	0.94508314	-0.97057867	0.95330286	7.87696652e+00
647	-0.96690798	0.94508171	-0.97057915	0.95330429	7.87696652e+00
648	-0.96690750	0.94508028	-0.97058010	0.95330572	7.87696652e+00
649	-0.96690655	0.94507885	-0.97058105	0.95330715	7.87696652e+00
650	-0.96690559	0.94507742	-0.97058153	0.95330858	7.87696652e+00
651	-0.96690512	0.94507599	-0.97058249	0.95331001	7.87696652e+00
652	-0.96690416	0.94507456	-0.97058296	0.95331144	7.87696652e+00
653	-0.96690369	0.94507313	-0.97058392	0.95331287	7.87696652e+00
654	-0.96690273	0.94507170	-0.97058439	0.95331430	7.87696652e+00
655	-0.96690226	0.94507027	-0.97058535	0.95331573	7.87696652e+00
656	-0.96690130	0.94506884	-0.97058582	0.95331717	7.87696652e+00
657	-0.96690083	0.94506741	-0.97058678	0.95331860	7.87696651e+00
658	-0.96689987	0.94506598	-0.97058725	0.95332003	7.87696651e+00
659	-0.96689892	0.94506454	-0.97058821	0.95332146	7.87696651e+00
660	-0.96689844	0.94506311	-0.97058916	0.95332289	7.87696651e+00
661	-0.96689749	0.94506168	-0.97058964	0.95332432	7.87696651e+00
662	-0.96689701	0.94506025	-0.97059059	0.95332575	7.87696651e+00
663	-0.96689606	0.94505882	-0.97059107	0.95332718	7.87696651e+00
664	-0.96689558	0.94505739	-0.97059202	0.95332861	7.87696651e+00
665	-0.96689463	0.94505596	-0.97059250	0.95333004	7.87696651e+00
666	-0.96689415	0.94505453	-0.97059345	0.95333147	7.87696651e+00
667	-0.96689320	0.94505310	-0.97059393	0.95333290	7.87696651e+00
668	-0.96689224	0.94505167	-0.97059488	0.95333433	7.87696650e+00
669	-0.96689177	0.94505024	-0.97059584	0.95333576	7.87696650e+00
670	-0.96689081	0.94504881	-0.97059631	0.95333719	7.87696650e+00
671	-0.96689034	0.94504738	-0.97059727	0.95333862	7.87696650e+00
672	-0.96688938	0.94504595	-0.97059774	0.95334005	7.87696650e+00
673	-0.96688890	0.94504452	-0.97059870	0.95334148	7.87696650e+00
674	-0.96688795	0.94504309	-0.97059917	0.95334291	7.87696650e+00
675	-0.96688747	0.94504166	-0.97060013	0.95334435	7.87696650e+00
676	-0.96688652	0.94504023	-0.97060061	0.95334578	7.87696650e+00
677	-0.96688557	0.94503880	-0.97060156	0.95334721	7.87696650e+00
678	-0.96688509	0.94503736	-0.97060204	0.95334864	7.87696650e+00
679	-0.96688414	0.94503593	-0.97060299	0.95335007	7.87696649e+00
680	-0.96688366	0.94503450	-0.97060394	0.95335150	7.87696649e+00
681	-0.96688271	0.94503307	-0.97060442	0.95335293	7.87696649e+00
682	-0.96688223	0.94503164	-0.97060537	0.95335436	7.87696649e+00
683	-0.96688128	0.94503021	-0.97060585	0.95335579	7.87696649e+00
684	-0.96688080	0.94502878	-0.97060680	0.95335722	7.87696649e+00
685	-0.96687984	0.94502735	-0.97060728	0.95335865	7.87696649e+00
686	-0.96687889	0.94502592	-0.97060823	0.95336008	7.87696649e+00
687	-0.96687841	0.94502449	-0.97060871	0.95336151	7.87696649e+00
688	-0.96687746	0.94502306	-0.97060966	0.95336294	7.87696649e+00
689	-0.96687698	0.94502163	-0.97061062	0.95336437	7.87696649e+00
690	-0.96687603	0.94502020	-0.97061110	0.95336580	7.87696648e+00
691	-0.96687555	0.94501877	-0.97061205	0.95336723	7.87696648e+00
692	-0.96687460	0.94501734	-0.97061253	0.95336866	7.87696648e+00
693	-0.96687412	0.94501591	-0.97061348	0.95337009	7.87696648e+00
